valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.176,2021,0.0909,keshi,0.464,202667,0.448,0,4FWzhh5B1rowe3qWKId1x3,8.24e-06,0,0.198,-8.116,1,blue - Jai Wolf Remix,14,2021-01-08,0.0266,90.082
0.128,2020,0.0772,Codeko,0.467,219400,0.737,0,3OjsIFbvVKSzChggXzMM8M,0,4,0.366,-4.782,1,Bad At Being Alone,41,2020-05-15,0.0305,149.998
0.262,2019,0.0782,Gryffin,0.251,199919,0.673,0,5mEdu358hFKpuN4YbJ2ZQy,0,3,0.0844,-5.342,1,If I Left The World (feat. MARINA & Model Child),50,2019-10-24,0.076,89.973
0.269,2020,0.235,Shallou,0.493,239347,0.673,0,2ksNrDFXAMk9Y7xKK63Ouu,0.000125,6,0.231,-6.404,1,Silhouettes,44,2020-03-27,0.0313,108.028
0.259,2019,0.0134,Jai Wolf,0.49,234987,0.702,0,0k4yUonDEAqoIw3xL2XMVC,5.36e-05,4,0.104,-4.564,0,Better Apart (feat. Dresage),0,2019-03-29,0.026,149.974
0.113,2020,0.0313,Autograf,0.676,222992,0.606,0,5G8T8JFhuGVG9aOPLaIzIx,0.00038,0,0.106,-5.878,1,If You Never Loved Me,43,2020-10-23,0.0382,123.94
0.151,2021,0.246,MitiS,0.374,328276,0.659,0,1lypBFGiKyft1PVgNp358Y,0.00104,2,0.0991,-5.427,1,Homesick (feat. SOUNDR),47,2021-02-12,0.0438,173.892
0.355,2020,0.0803,Ekali,0.546,197100,0.764,0,0PjDVyVAkT8vfWD0pVmpPx,8.84e-06,5,0.0971,-4.641,1,Hard To Say Goodbye (feat. Chloe Angelides),51,2020-01-24,0.053,152.994
0.5,2019,0.0621,RITUAL,0.699,180000,0.855,0,7HnSY7CAnw7FgiSiwVILiz,0.000164,0,0.0853,-3.267,0,Using (with Emily Warren) - Syn Cole Remix,51,2019-08-23,0.036,107.978
0.328,2020,0.182,SLANDER,0.249,225882,0.732,0,2wwSQbfTJUqNqDch31XUpW,0,1,0.117,-6.455,1,Hurts Sometimes (with Jonathan Mendelsohn),51,2020-10-23,0.104,169.896
0.398,2020,0.421,Myon,0.539,177945,0.757,0,2evXDtD2q2faHAiESi9LyH,0,7,0.0908,-5.461,0,Cold Summer - Sean Darin Remix,45,2020-02-21,0.0401,145.955
0.381,2019,0.0691,Ken Loi,0.494,189091,0.683,0,0fBkqSsrpoqkLj4kmF6lxa,4.78e-05,11,0.202,-7.417,1,Hurricanes,45,2019-12-20,0.0447,165.039
0.328,2021,0.0473,Felix Cartal,0.821,155897,0.645,1,3JCduk0tXQFjJBzo7qsj5e,2.11e-06,11,0.0858,-5.385,0,My Last Song,49,2021-05-21,0.0515,117.001
0.128,2019,0.193,Kevin Courtois,0.737,183057,0.507,0,7o6njxqSGbrIUIb8WzTe38,4.83e-05,6,0.117,-8.336,1,Visions,35,2019-08-09,0.0383,98.016
0.0416,2021,0.176,Lane 8,0.641,333871,0.726,0,61Hn9ssQkVEWq4ZmPwHyzd,0.794,2,0.0972,-6.921,1,Oh Miles,62,2021-01-14,0.0381,124.012
0.249,2019,0.148,ILLENIUM,0.545,198286,0.668,0,6tPnAqe6UNeKMoOrruBSEi,0,7,0.372,-3.962,0,Broken Ones (with Anna Clendening),51,2019-08-16,0.0906,149.988
0.415,2021,0.0417,Audien,0.53,224286,0.81,0,4548LyFomXQmDAINcFizEq,2.89e-06,1,0.0759,-3.335,1,Learn To Love Again,55,2021-05-07,0.0487,167.842
0.159,2021,0.122,Jason Ross,0.444,272000,0.719,0,7hCZVX8ogwzgszIKtkD6Bv,5.3e-06,1,0.115,-3.513,0,One More Day (with Chandler Leighton),53,2021-03-26,0.0666,149.941
0.159,2021,0.00431,ARMNHMR,0.484,196056,0.775,0,1B1YBXBQwN0DCBLJTSMVMy,3.09e-05,1,0.251,-4.767,0,Everybody Feels (feat. Zack Gray),49,2021-05-21,0.0419,141.939
0.125,2020,0.0572,PINES,0.61,177719,0.663,0,7pWtm7wDWIoT0TWoqySBy5,0.0103,1,0.116,-5.704,1,Half Way Home,46,2020-03-06,0.0355,120.05
0.0745,2021,0.381,Serhat Durmus,0.612,207692,0.542,0,0QnICpnSkCXY4d4zfYA2bB,0.000565,1,0.0977,-6.916,0,My Feelings,58,2021-02-19,0.0632,129.773
0.548,2021,0.0738,Nora Van Elken,0.593,161538,0.896,0,6CO3fQyH8y4r3M9N7XUGVN,0,8,0.167,-4.785,0,Way Out,52,2021-03-05,0.19,106.041
0.129,2019,0.597,ILLENIUM,0.451,270968,0.402,0,2tPzQueGEjxjmBvJrYe02u,3.77e-06,9,0.294,-4.63,1,Lonely (with Chandler Leighton),53,2019-08-16,0.0286,92.93
0.5,2020,0.237,Daniel Allan,0.721,155676,0.605,1,2XLNoz60iPXPnbh4hWWIs7,0,8,0.402,-6.773,1,Just Friends,38,2020-04-30,0.271,147.949
0.0968,2019,0.444,Shallou,0.537,275013,0.347,0,2QEBXYzURjg7nY8FjbBcUt,0.00343,4,0.111,-10.245,1,All Your Days,49,2019-02-28,0.0303,110.011
0.125,2019,0.512,Bear Grillz,0.557,195429,0.684,0,1GCVlnLKCz2ruuUAMxEOJO,0,0,0.157,-4.695,1,The Way We Were,44,2019-11-22,0.0542,139.857
0.19,2021,0.019,Petey Martin,0.598,179853,0.559,0,5qpEtUsEI1VkG63MNlRrAC,0,5,0.17,-5.835,1,Come Back Home,65,2021-01-08,0.0387,122.066
0.403,2021,0.283,Grant,0.618,179586,0.627,0,4GQ27sK6S5rRnlPmWmlVmz,0,0,0.143,-5.862,1,Won't Give Up,39,2021-03-16,0.0776,144.824
0.54,2019,0.00548,Gryffin,0.612,210352,0.781,0,676eXXtx6I7yxaDfXvMpjK,0,4,0.174,-3.601,1,Bye Bye (feat. Ivy Adara),57,2019-10-24,0.0931,148.017
0.759,2020,0.355,David Dann,0.762,202627,0.676,0,5nrWWX2fiR6tsoHVuCE73U,0.345,3,0.11,-7.193,1,You & Me,45,2020-10-08,0.0662,119.964
0.415,2020,0.0461,Tritonal,0.511,214154,0.795,0,4RdZfdkgW1OmkajhvcOxA1,0,6,0.138,-3.901,0,Long Way Home,52,2020-01-17,0.0509,129.855
0.47,2020,0.0636,Marc Benjamin,0.811,150968,0.511,0,11NiMOI4g4VnTAi5qqTCA7,0.0112,6,0.143,-7.586,0,Losing Focus,56,2020-11-06,0.033,124.035
0.44,2019,0.514,ILLENIUM,0.343,223405,0.321,0,3cBbeY7DCckx8eEQ70AM5y,0.000505,7,0.232,-9.53,0,Every Piece Of Me (with Echos),47,2019-08-16,0.0357,119.096
0.375,2020,0.297,MIME,0.679,223826,0.729,0,0liqgDxxKqACG9kponhjfn,0,11,0.117,-1.724,1,SRY,35,2020-01-09,0.101,115.074
0.51,2020,0.309,Stefan Biniak,0.668,194575,0.669,0,2eMGnjkOcyw0g8qZ84BE6j,0.00167,6,0.122,-5.966,0,Read All About It,52,2020-03-13,0.0685,119.974
0.42,2018,0.0169,Gryffin,0.539,254556,0.778,0,6p5I3DD3bVAJXjz0N0fIVN,6.68e-06,1,0.276,-6.32,0,Just For A Moment (feat. Iselin),0,2018-06-22,0.0612,143.988
0.365,2019,0.0006,Medii,0.405,202000,0.543,0,2hnLPBk8Chlfam7qwnJ7Uo,0,5,0.0956,-8.47,1,Fall,38,2019-07-12,0.0333,180.222
0.447,2019,0.061,Alex Kunnari,0.533,216406,0.797,0,4Z0KdXS7mzvh7MK36ZG9Pq,0.0154,9,0.168,-4.989,1,Heart Will Follow,47,2019-11-01,0.032,131.994
0.0555,2019,0.137,Jai Wolf,0.555,270013,0.814,0,581xsEYRp9v1uDLdGSHKw8,0.792,11,0.303,-6.339,1,Drowning (feat. Robokid),0,2019-04-05,0.0307,95.012
0.193,2020,0.422,Seven Lions,0.394,290824,0.745,0,00EFWaqXnHZ5smJNsHtnGV,0.000872,8,0.098,-6.149,1,What’s Done Is Done,49,2020-03-27,0.0451,170.017
0.348,2021,0.0233,Friendzone,0.602,202136,0.763,0,7BNVTdnnoMPzj8URWmmGMU,0,5,0.0938,-3.776,0,I Don't Wanna Know,49,2021-02-25,0.059,103.044
0.109,2020,0.503,King Henry,0.494,289071,0.368,0,1BLEBmtsO40MUEFsr1TaFD,0.25,11,0.0947,-13.349,0,Keep Waiting,37,2020-10-23,0.0395,113.01
0.619,2021,0.0232,James Carter,0.797,137213,0.711,1,7aVvHrB8hLb7421u4sp7S8,4.78e-05,8,0.196,-6.471,1,Lovers Say Goodbye,65,2021-03-26,0.09,122.032
0.848,2021,0.0192,David Solomon,0.708,180993,0.772,0,03F7FL0pcmVT4W8V8pERCH,7.13e-05,5,0.145,-3.863,1,Cross Your Mind,52,2021-02-05,0.0345,123.986
0.391,2021,0.0338,Vanic,0.578,219871,0.849,0,4hrZyNJJz6inZoYHFYkoza,0,0,0.321,-3.614,0,PTLD,47,2021-05-21,0.0511,155.067
0.309,2019,0.00253,Cryosis,0.572,214540,0.475,0,2fVhMWGxQSBjV2YLUhOGR1,2.75e-05,8,0.111,-8.531,1,Stay,0,2019-10-04,0.0275,139.928
0.228,2021,0.00732,Feather,0.603,237966,0.736,0,1Hq7TRfVL9Rk3z3ddjmiNr,0.0114,5,0.115,-5.644,0,Keys,31,2021-01-13,0.0419,118.021
0.112,2019,0.0137,Jason Ross,0.412,219401,0.671,0,46EA3tB2G4GrOMhDie094Q,3.35e-06,7,0.192,-6.545,0,Known You Before (with Emilie Brandt),37,2019-12-06,0.0563,128.174
0.731,2020,0.469,sanah,0.721,147000,0.871,0,5ihUSA58Ykw7ZPR0aRyMCX,1.37e-05,1,0.133,-5.831,1,Invisible Dress - Maro Music x Skytech Remix - Short Edit,48,2020-12-11,0.242,120.148
0.172,2020,0.109,Justus,0.337,184442,0.728,0,6NJ2cKbAH7XGzYnhWXW1ue,0.139,5,0.249,-5.298,1,Time To Say Goodbye (feat. Maria Mathea),50,2020-05-08,0.0286,125.963
0.373,2018,0.483,Halsey,0.639,248906,0.71,1,4bw3ZyWA1ui0Adu285NWDl,2.22e-06,6,0.219,-3.358,1,Without Me - ILLENIUM Remix,60,2018-11-30,0.0479,136.004
0.225,2021,0.055,Camp Kubrick,0.407,174857,0.582,0,2EE9mbf0apCytvK4cq8qSl,0.000209,8,0.259,-8.146,0,Borderline,49,2021-05-21,0.0369,139.831
0.231,2020,0.138,KOLIDESCOPES,0.649,207215,0.758,0,78LzgdgeE4gJyk5pIrs1v0,0.0189,7,0.179,-5.599,1,Torn,38,2020-07-29,0.0325,124.025
0.179,2018,0.0396,ODESZA,0.293,232937,0.696,0,3jYmQk6u6naf6aCZKXp8L4,0.000119,6,0.135,-6.036,1,Falls (feat. Sasha Sloan),46,2018-11-30,0.126,160.953
0.106,2021,0.0622,Kaskade,0.631,224865,0.576,0,69UhNEZfdWZ2e1nmIaJtUa,0.63,2,0.112,-10.739,1,Where Did You Go,59,2021-06-04,0.0329,110.038
0.219,2019,0.396,ILLENIUM,0.275,221398,0.657,0,6f1oG9hTx3NETgV6q4rkw5,0.000148,11,0.305,-3.9,1,Take You Down,55,2019-08-16,0.0431,169.638
0.123,2021,0.18,Charlotte Cardin,0.648,217493,0.491,0,3hEP7OMePmKx20LuNQP45q,0,7,0.411,-7.117,0,Meaningless,50,2021-02-12,0.0957,123.992
0.231,2019,0.886,Hazey Eyes,0.736,204526,0.446,0,5Rnv9hVUuyc5Q7jiFRHRwm,0.0137,11,0.075,-9.437,1,Emotion,31,2019-03-01,0.0571,106.046
0.196,2020,0.12,tyDi,0.551,210000,0.668,0,6FOkigXds5eFCnNwv7E6qW,3.67e-06,6,0.16,-7.077,0,For The First Time,29,2020-04-03,0.0447,144.012
0.489,2018,0.255,Lookas,0.652,194308,0.917,0,2lxABaTopA3eLW78gm6TnP,2.01e-05,7,0.463,-3.502,1,On My Own - Bishu Remix,33,2018-07-11,0.0492,129.961
0.293,2019,0.718,KRANE,0.536,165600,0.591,0,4qn6PMARJ4dOaDzEVEcbWP,0.0019,0,0.113,-6.233,1,Tell Me Why (feat. Malika),31,2019-08-16,0.0597,100.055
0.446,2021,0.0251,Mike Perry,0.625,182000,0.808,0,0ILpEfiCOyhqt8uFXHuY5E,2.3e-06,11,0.108,-5.654,1,Hero,58,2021-06-18,0.0352,120.023
0.223,2020,0.522,Fred again..,0.638,197749,0.541,0,2BMtVVQPrhMR3bIoiFhwpQ,0.00104,6,0.128,-9.043,0,Jessie (I Miss You),54,2020-10-12,0.313,103.031
0.399,2020,0.0146,Sander van Doorn,0.639,213571,0.788,0,4muUXLYIrhCXtFsPogjIcn,0.348,11,0.651,-6.965,0,Temper Temper (feat. ONR),50,2020-10-23,0.0545,125.955
0.688,2019,0.0845,Calippo,0.677,187805,0.802,0,3ShXxpDlExYyFNQunQyUOG,0.0186,11,0.223,-5.388,1,Feel Better,39,2019-09-20,0.107,123.008
0.167,2021,0.293,Besomorph,0.713,164516,0.675,0,3hMpunBF4cTJybNRSBMU3t,0,3,0.119,-6.46,0,Playing With My Heart,56,2021-03-05,0.205,123.998
0.206,2019,0.178,3LAU,0.701,210000,0.722,0,15SbvdiJ46LESbIjVYg8z7,0.000494,6,0.177,-6.025,0,Would You Understand (feat. Carly Paige),42,2019-01-04,0.0486,112.021
0.415,2021,0.331,Audien,0.593,213600,0.753,0,4QOb9hRufjPp9TDdph7Wzh,0,5,0.169,-4.582,1,Blue,47,2021-06-25,0.0365,99.974
0.254,2019,0.0248,Nause,0.565,170079,0.674,0,3Ng3o442KePLsUOPwql6W7,8.68e-06,8,0.105,-6.098,0,Can't Erase,43,2019-12-13,0.0463,127.046
0.304,2021,0.598,Briron Gauri,0.811,166977,0.524,0,726GMkrLFseCdHebF8LdVU,0,7,0.105,-7.038,1,Can't Forget You,37,2021-02-19,0.0324,109.979
0.45,2019,0.303,Avicii,0.629,171726,0.662,0,7zGEU6BXl2c4TxpzIAr7BI,0,4,0.0762,-5.581,1,Never Leave Me (feat. Joe Janiak),58,2019-06-06,0.0939,82.368
0.163,2021,0.0616,Kaskade,0.691,280527,0.882,0,4HGi3uJg4OTWHQs6TkYAFb,0.837,11,0.0719,-5.111,0,Closer,55,2021-01-26,0.0537,127.986
0.263,2020,0.0239,Lastlings,0.654,212849,0.81,0,3Q7cF0uvDhoorWDWpsg024,0.579,9,0.502,-6.344,0,Out Of Touch - Edit,36,2020-10-29,0.032,124.031
0.0582,2021,0.228,Franky Wah,0.4,238073,0.87,0,5XU99uJiaZIlfy1ID23veH,0.0105,3,0.319,-5.749,0,Should Have Seen It Coming,54,2021-02-04,0.0439,119.991
0.419,2020,0.096,Lemon & Herb,0.73,288880,0.398,0,5aFD0QPy4BQqUq39l0o5HD,0.0458,11,0.0933,-13.638,0,Forget You,51,2020-10-30,0.0465,121.944
0.631,2019,0.353,Terror Jr,0.897,178298,0.449,1,0tCD4um9Mbqli92icIS3Jo,4.31e-06,7,0.122,-9.353,1,Terrified,46,2019-01-25,0.0921,115.959
0.313,2020,0.123,Leo Garske,0.686,201600,0.529,0,7CjtZKbNK4uuA4aV9tydqZ,0.00174,6,0.155,-9.699,1,Sinn,6,2020-04-17,0.0457,100.046
0.292,2021,0.918,TEEKS,0.49,273727,0.221,0,0ZO7pqOzDXJ6GVIWwqIc4n,8.5e-06,2,0.658,-11.651,1,I Can't Make You Love Me - Live at the Auckland Town Hall,48,2021-06-11,0.0534,115.669
0.373,2021,0.933,Thomas Daniel,0.439,246345,0.217,0,66V40iz2mphPbYvuJVj13i,0,2,0.126,-13.166,1,drivers license,58,2021-04-02,0.0413,144.413
0.348,2019,0.609,Michael Constantino,0.308,204738,0.278,0,6yNdyVqnK95Tw4yZCEZBIX,0,3,0.0846,-8.778,1,Iris,31,2019-12-02,0.0285,81.225
0.352,2021,0.927,The Mayries,0.591,194668,0.175,0,0n3E6m57nDZJDyUHllaMDp,0,6,0.133,-12.959,1,Back For Good,55,2021-04-09,0.038,139.902
0.109,2020,0.943,Theresa Sokyrka,0.547,228939,0.0711,0,1gcciAKMxnfM5wpiGmWMWe,1.25e-06,0,0.183,-14.833,1,Time After Time,54,2020-11-13,0.0332,104.794
0.235,2019,0.87,Highland Peak,0.425,254297,0.249,0,7c0YUDcJreOv1OoBGf1KdH,0.00175,4,0.124,-12.219,0,Graveyard - Acoustic,50,2019-12-20,0.0355,123.632
0.12,2019,0.817,Chlara,0.478,235812,0.122,0,3zU6Sm45Jpd3uaI8sFnT8c,0,6,0.124,-13.413,1,Cannonball,45,2019-06-14,0.0354,135.63
0.132,2015,0.79,Canyon City,0.533,261667,0.152,0,2bqjWTGDpFoG3YlRgKvqDo,2.46e-05,2,0.148,-14.996,1,Fix You,60,2015-09-08,0.0302,143.972
0.191,2020,0.406,Keywest,0.346,225882,0.44,0,3qxPacNEgVBtaOCp0v8zJw,0,0,0.229,-6.188,1,Hold My Girl - Piano Acoustic,44,2020-11-20,0.0291,92.674
0.0678,2020,0.895,Rosie Carney,0.251,178640,0.105,0,0UXRwWWIdPPpIuSyxUHv4Y,0.000276,7,0.118,-16.176,1,Bullet Proof ... I Wish I Was,45,2020-11-27,0.032,80.735
0.35,2018,0.92,Roses & Frey,0.494,196819,0.214,0,2nBrIzKacrNdIxs90FlsT1,1.07e-05,7,0.107,-11.041,1,Wake Me Up,56,2018-01-05,0.0363,125.981
0.0876,2020,0.807,Boyce Avenue,0.659,246980,0.331,0,3JKLrIrHpbHtDU1oeYtbYD,0,10,0.0996,-8.987,1,Chasing Cars,53,2020-01-24,0.0321,105.01
0.105,2017,0.943,Thomas Daniel,0.359,192389,0.208,0,6JAXWoK53LV3hYARf4TzzP,0,7,0.0931,-10.567,1,Symphony - Acoustic,48,2017-05-26,0.036,83.155
0.179,2017,0.801,Kina Grannis,0.585,234135,0.103,0,7BRwh1bemr9rFMDeTbcy5S,0,7,0.126,-12.682,1,Creep,60,2017-04-14,0.0309,133.057
0.305,2017,0.894,Clementine Duo,0.657,208103,0.192,0,1jUyxF7NmNXGlZQDVw40O8,0,10,0.157,-13.108,0,2U - Acoustic Version,59,2017-06-23,0.0365,130.087
0.525,2017,0.932,Isabella Celander,0.69,186335,0.204,0,4sAX65hbNtEC1lceCdGuMt,1.73e-06,7,0.119,-12.427,1,Stargazing,53,2017-10-27,0.0301,139.587
0.176,2018,0.926,Roses & Frey,0.596,226877,0.195,0,7vg5fesQdq5I7Z7XGdyJd5,0,7,0.139,-11.02,1,Bad Liar,52,2018-11-30,0.0264,82.114
0.16,2019,0.938,Mother's Daughter,0.654,217777,0.135,0,56twDecxsQon61crfEXrA5,0,6,0.0983,-10.535,0,Hollywood's Bleeding,47,2019-09-27,0.033,100.027
0.282,2018,0.937,Sara Farell,0.53,197195,0.0776,0,68ngc4vLwImhAeWHmXKcEI,0,6,0.122,-15.478,1,Teenage Dream,51,2018-02-09,0.0462,179.911
0.152,2017,0.876,Mother's Daughter,0.643,165067,0.11,0,18PrtmAcNMgZNy1edWuXGb,1.38e-05,6,0.112,-14.28,1,A Sky Full of Stars,57,2017-12-06,0.0294,101.995
0.395,2020,0.87,John T,0.426,162784,0.122,0,0mMc1o5pBIL7jgnibS6VFP,0.00113,8,0.113,-21.222,1,Heartbeats,3,2020-11-27,0.0316,87.147
0.478,2019,0.89,Postcards & Polaroids,0.463,145753,0.156,0,10a6GUpyRLdfadUPRL5wBg,0,6,0.115,-13.416,1,Supermarket Flowers,46,2019-09-06,0.189,180.191
0.413,2021,0.714,Reason,0.675,188864,0.15,0,3SbLU4hAQHmdvHFDMVhAf9,0,2,0.115,-14.912,1,Anyone,45,2021-01-29,0.0314,109.882
0.279,2015,0.846,The Milk Carton Kids,0.465,285719,0.278,0,6Hm8qbvIicqaQmAWyevlda,0.00115,6,0.675,-16.318,1,Wish You Were Here,56,2015-10-23,0.0349,122.666
0.345,2017,0.71,Kina Grannis,0.485,221569,0.126,0,0W85Yolr3l72QZsk9UrkqP,0,6,0.106,-15.597,1,Issues,46,2017-08-11,0.052,152.541
0.268,2018,0.739,Brandon Chase,0.664,202220,0.301,0,3HOcPWc2LUUv5te756KfAH,0,0,0.103,-8.135,1,Without Me,50,2018-11-30,0.0296,115.877
0.371,2018,0.751,Zak Manley,0.744,187966,0.0953,0,5wMeDEn5Jt84L94MZQDBWg,4.2e-06,5,0.108,-12.924,1,Hang with Me,52,2018-10-26,0.0637,84.053
0.505,2017,0.749,Missy & Blonde,0.608,189794,0.307,0,6tmwEEqi4o7wpys88d0sqg,0.000252,5,0.156,-10.859,0,Something Just Like This - Acoustic,63,2017-03-17,0.0285,99.938
0.174,2018,0.875,The Mayries,0.448,219977,0.256,0,2GwShNdcJHDLEkGO4L34lF,0,5,0.113,-10.17,1,Back To You,50,2018-06-15,0.0483,77.272
0.0565,2020,0.925,Lilith Merlot,0.453,227062,0.206,0,3d4k38C0dO6BWOkPn62eey,6.42e-05,1,0.0937,-10.764,0,Speak Your Heart,49,2020-11-20,0.0305,104.96
0.162,2019,0.811,Linn Brikell,0.45,179510,0.211,0,1ir0M7NQAr7r5mLit1xUq3,0,4,0.106,-10.099,0,Giant,49,2019-03-01,0.0409,167.863
0.238,2018,0.812,Bailey Jehl,0.566,181597,0.168,0,2xHKGx65VCsJgU83Bvh4j7,0,3,0.125,-12.483,1,Apologize,53,2018-04-27,0.0372,116.286
0.225,2018,0.892,Reason,0.424,244946,0.267,0,3vwj1C07osOH8vqi6qmOoY,0,3,0.135,-8.062,0,Attention,46,2018-02-21,0.0462,79.782
0.181,2019,0.767,Molly Parden,0.366,245907,0.262,0,2AhqPhQ4E1r9v2i2TfJHR0,2.06e-05,2,0.119,-12.635,1,Landslide,58,2019-06-28,0.0322,151.11
0.21,2020,0.862,Lúc,0.674,199114,0.116,0,5mFrdpvoxokKCWp9uHE1ok,0,9,0.0979,-13.448,1,No Air,53,2020-03-27,0.0375,129.976
0.233,2019,0.88,Sad Boy,0.429,167500,0.179,0,7hGfipTkKQBlNGkkPcDP0S,0,2,0.0859,-13.124,1,Iris,44,2019-11-03,0.0416,69.891
0.219,2017,0.892,Michael Shynes,0.682,173066,0.0907,0,7ggLvZ7Ot5bfayAva458kA,0,1,0.159,-16.614,0,We Found Love,61,2017-12-15,0.0363,100.107
0.29,2018,0.856,Lola Rhodes,0.664,180466,0.177,0,4r4aTOJc7K3iUIU3MEPw6I,0,1,0.136,-13.54,1,Be Alright,59,2018-09-28,0.0335,105.008
0.165,2017,0.852,Amanda Yang,0.526,208568,0.318,0,1NWvbQI3bNfPxbxF9OQ1Ek,0,0,0.0974,-8.884,1,Dusk Till Dawn,56,2017-10-06,0.0323,75.008
0.279,2018,0.634,Brandon Chase,0.605,230354,0.306,0,1nsn93tZ1aUhsEbNETgkvH,0,11,0.12,-6.704,1,Rise,45,2018-08-27,0.0262,129.964
0.343,2020,0.868,Lúc,0.503,172455,0.123,0,0Bb9oRoN3suM9iiIwzHtmX,2.56e-05,2,0.111,-14.312,0,Somebody That I Used To Know,49,2020-04-03,0.0327,183.571
0.119,2020,0.894,Lennon Stella,0.322,265652,0.127,0,5OtvDpNhxUde1hkAjvzSzE,5.99e-05,7,0.143,-14.197,1,Every Time You Go Away,67,2020-08-19,0.0352,144.2
0.426,2021,0.806,Jonah Baker,0.487,224171,0.288,0,3U4ek9i5n2C9OXSLsuubzY,0,11,0.0804,-11.174,1,Mirrors - Acoustic,36,2021-03-15,0.0455,127.89
0.118,2019,0.948,The Mayries,0.421,216841,0.107,0,2VVWWwQ3FiWnmbukTb6Kd3,0,6,0.0881,-15.191,1,I Will Wait,51,2019-06-14,0.0335,104.218
0.253,2019,0.887,Ben & Tim,0.54,182216,0.265,0,2xdQMKQ0ZO1O6WtAImKmYK,0,11,0.111,-9.852,1,Believe,51,2019-02-08,0.027,94.919
0.227,2021,0.882,We Rabbitz,0.369,149735,0.235,0,12AKFQyF4FaQY4AKYqBUvc,0,2,0.108,-10.511,1,Lonely - Acoustic Piano,43,2021-01-14,0.0435,77.937
